dst_port,flow_duration,flow_byts_s,flow_pkts_s,bwd_pkts_s,totlen_fwd_pkts,fwd_pkt_len_max,fwd_pkt_len_mean,bwd_pkt_len_max,bwd_pkt_len_min,pkt_len_max,pkt_len_min,pkt_len_mean,pkt_len_var,bwd_header_len,flow_iat_mean,flow_iat_max,flow_iat_std,fwd_iat_mean,fwd_iat_std,psh_flag_cnt,ack_flag_cnt,init_fwd_win_byts,init_bwd_win_byts
80,0.00156,152564.10256410256,2564.102564102564,641.025641025641,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00052,0.001531,0.0007149829834804929,0.00078,0.00078,0,1,512,64240
80,0.00156,152564.10256410256,2564.102564102564,641.025641025641,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00052,0.001334,0.0005829328148823556,0.00078,0.00078,0,1,512,64240
80,0.00117,203418.8034188034,3418.8034188034185,854.7008547008546,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00039,0.001147,0.0005353621827012688,0.000585,0.000585,0,1,512,64240
80,0.001313,181264.28027418128,3046.4584920030466,761.6146230007616,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004376666666666667,0.001288,0.000601363081304095,0.0006565,0.0006565,0,1,512,64240
80,0.001159,205349.43917169972,3451.2510785159616,862.8127696289904,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0003863333333333333,0.001132,0.0005273811609157924,0.0005795,0.0005795,0,1,512,64240
80,0.00115,206956.52173913043,3478.2608695652175,869.5652173913044,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00038333333333333334,0.001127,0.0005259355685083699,0.000575,0.000575,0,1,512,64240
80,0.001884,126326.96390658173,2123.1422505307855,530.7855626326964,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000628,0.001827,0.00084814031857942,0.000942,0.000942,0,1,512,64240
80,0.001329,179082.01655379983,3009.7817908201655,752.4454477050414,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00044300000000000003,0.001286,0.000596349450126909,0.0006645,0.0006645,0,1,512,64240
80,0.001861,127888.23213326168,2149.38205265986,537.345513164965,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006203333333333333,0.001832,0.0008568595113682419,0.0009305,0.0009305,0,1,512,64240
80,0.00245,97142.85714285714,1632.6530612244899,408.16326530612247,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0008166666666666668,0.00239,0.0011127842957594652,0.001225,0.001225,0,1,512,64240
80,0.001303,182655.410590944,3069.8388334612437,767.4597083653109,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004343333333333333,0.001236,0.0005675234699013679,0.0006515,0.0006515,0,1,512,64240
80,0.001411,168674.69879518074,2834.8688873139617,708.7172218284904,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004703333333333334,0.001329,0.0006080911846827652,0.0007055,0.0007055,0,1,512,64240
80,0.00173,137572.2543352601,2312.1387283236995,578.0346820809249,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005766666666666666,0.001691,0.000788113500004212,0.000865,0.000865,0,1,512,64240
80,0.003117,76355.47000320822,1283.285210137953,320.82130253448827,180,60,60.0,58,58,60,58,59.5,0.75,20,0.001039,0.003079,0.0014425812513223187,0.0015585,0.0015585,0,1,512,64240
80,0.001864,127682.4034334764,2145.922746781116,536.480686695279,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006213333333333333,0.00183,0.0008547691046254667,0.000932,0.000932,0,1,512,64240
80,0.001675,142089.55223880598,2388.0597014925374,597.0149253731344,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005583333333333333,0.0016,0.0007372056851532158,0.0008375,0.0008375,0,1,512,64240
80,0.00136,175000.0,2941.176470588235,735.2941176470588,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00045333333333333337,0.001327,0.0006179225050297345,0.00068,0.00068,0,1,512,64240
80,0.005111,46566.229700645665,782.625709254549,195.65642731363724,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0017036666666666667,0.005078,0.002386052015824932,0.0025555,0.0025555,0,1,512,64240
80,0.001562,152368.75800256082,2560.819462227913,640.2048655569782,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005206666666666667,0.001438,0.0006506249986658128,0.000781,0.000781,0,1,512,64240
80,0.00156,152564.10256410256,2564.102564102564,641.025641025641,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00052,0.001227,0.0005180791445329565,0.00078,0.00078,0,1,512,64240
80,0.001384,171965.31791907514,2890.173410404624,722.543352601156,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00046133333333333334,0.001342,0.0006229613863546351,0.000692,0.000692,0,1,512,64240
80,0.001357,175386.88282977155,2947.678703021371,736.9196757553427,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004523333333333333,0.001326,0.0006179052426455766,0.0006785,0.0006785,0,1,512,64240
80,0.001229,193653.376729048,3254.6786004882015,813.6696501220504,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00040966666666666663,0.001202,0.0005603726934421015,0.0006145,0.0006145,0,1,512,64240
80,0.001465,162457.33788395906,2730.3754266211604,682.5938566552901,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004883333333333333,0.001438,0.000671606200752263,0.0007325,0.0007325,0,1,512,64240
80,0.001265,188142.29249011856,3162.0553359683795,790.5138339920949,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004216666666666666,0.001233,0.0005738480247901491,0.0006325,0.0006325,0,1,512,64240
80,0.001318,180576.63125948407,3034.901365705615,758.7253414264037,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004393333333333333,0.00129,0.0006016207738730068,0.000659,0.000659,0,1,512,64240
80,0.001318,180576.63125948407,3034.901365705615,758.7253414264037,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004393333333333333,0.001114,0.000484276321489659,0.000659,0.000659,0,1,512,64240
80,0.001907,124803.35605663345,2097.535395909806,524.3838489774515,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006356666666666666,0.001874,0.0008757375304406124,0.0009535,0.0009535,0,1,512,64240
80,0.002452,97063.62153344208,1631.321370309951,407.8303425774877,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0008173333333333332,0.002335,0.0010742148553969804,0.001226,0.001226,0,1,512,64240
80,0.001395,170609.31899641576,2867.383512544803,716.8458781362008,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00046499999999999997,0.001333,0.0006142903765050098,0.0006975,0.0006975,0,1,512,64240
80,0.001516,156992.08443271767,2638.5224274406332,659.6306068601583,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005053333333333333,0.001486,0.0006935441987036987,0.000758,0.000758,0,1,512,64240
80,0.001696,140330.18867924527,2358.490566037736,589.622641509434,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005653333333333334,0.001663,0.0007762844553097501,0.000848,0.000848,0,1,512,64240
80,0.001896,125527.42616033756,2109.704641350211,527.4261603375528,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006320000000000001,0.001279,0.0005222572801471193,0.000948,0.000948,0,1,512,64240
80,0.003263,72939.01317805701,1225.8657676984371,306.4664419246093,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0010876666666666667,0.00319,0.0014868728556567605,0.0016315,0.0016315,0,1,512,64240
80,0.001462,162790.6976744186,2735.9781121751025,683.9945280437756,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004873333333333333,0.001379,0.0006314134056930443,0.000731,0.000731,0,1,512,64240
80,0.001328,179216.8674698795,3012.0481927710844,753.0120481927711,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004426666666666667,0.001289,0.00059865979951518,0.000664,0.000664,0,1,512,64240
80,0.001735,137175.7925072046,2305.4755043227665,576.3688760806916,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005783333333333334,0.001686,0.0007834940260709642,0.0008675,0.0008675,0,1,512,64240
80,0.001364,174486.8035190616,2932.551319648094,733.1378299120234,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00045466666666666664,0.001323,0.0006142324930802307,0.000682,0.000682,0,1,512,64240
80,0.001742,136624.56946039034,2296.211251435132,574.052812858783,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005806666666666667,0.001706,0.0007958665438096738,0.000871,0.000871,0,1,512,64240
80,0.001182,201353.63790186122,3384.09475465313,846.0236886632825,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00039400000000000004,0.001154,0.0005375227126984186,0.000591,0.000591,0,1,512,64240
80,0.001209,196856.90653432588,3308.519437551696,827.129859387924,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000403,0.001181,0.0005502478229549543,0.0006045,0.0006045,0,1,512,64240
80,0.003298,72164.94845360825,1212.856276531231,303.21406913280777,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0010993333333333335,0.003269,0.0015342316933530248,0.001649,0.001649,0,1,512,64240
80,0.001269,187549.25137903861,3152.088258471237,788.0220646178093,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000423,0.001209,0.0005563254443219364,0.0006345,0.0006345,0,1,512,64240
80,0.001606,148194.2714819427,2490.6600249066,622.66500622665,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005353333333333333,0.001579,0.0007380660915904182,0.000803,0.000803,0,1,512,64240
80,0.001814,131201.76405733186,2205.071664829107,551.2679162072767,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006046666666666667,0.001786,0.0008354070198944277,0.000907,0.000907,0,1,512,64240
80,0.001752,135844.74885844748,2283.10502283105,570.7762557077625,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000584,0.001718,0.0008019792183508664,0.000876,0.000876,0,1,512,64240
80,0.00147,161904.76190476192,2721.08843537415,680.2721088435375,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00049,0.001423,0.0006600095958898376,0.000735,0.000735,0,1,512,64240
80,0.00147,161904.76190476192,2721.08843537415,680.2721088435375,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00049,0.001221,0.0005267959756869826,0.000735,0.000735,0,1,512,64240
80,0.002789,85335.24560774471,1434.2058085335248,358.5514521333812,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0009296666666666667,0.002749,0.0012865665764178532,0.0013945,0.0013945,0,1,512,64240
80,0.00157,151592.35668789808,2547.770700636943,636.9426751592357,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005233333333333333,0.001471,0.0006713192649965853,0.000785,0.000785,0,1,512,64240
80,0.002247,105919.0031152648,1780.1513128615934,445.03782821539835,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0007490000000000001,0.002194,0.0010219983692093969,0.0011235,0.0011235,0,1,512,64240
80,0.001286,185069.98444790047,3110.4199066874025,777.6049766718506,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00042866666666666666,0.00122,0.000560205517843427,0.000643,0.000643,0,1,512,64240
80,0.001747,136233.54321694333,2289.6393817973667,572.4098454493417,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005823333333333334,0.001711,0.0007982231656762552,0.0008735,0.0008735,0,1,512,64240
80,0.00198,120202.0202020202,2020.2020202020203,505.0505050505051,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00066,0.001935,0.0009017483019113482,0.00099,0.00099,0,1,512,64240
80,0.001192,199664.42953020136,3355.7046979865772,838.9261744966443,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0003973333333333333,0.001151,0.0005331856045401908,0.000596,0.000596,0,1,512,64240
80,0.003215,74027.99377916018,1244.167962674961,311.04199066874025,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0010716666666666667,0.003148,0.0014684441501882945,0.0016075,0.0016075,0,1,512,64240
80,0.003214,74051.02675793404,1244.5550715619167,311.1387678904792,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0010713333333333332,0.002855,0.0012697297175208412,0.001607,0.001607,0,1,512,64240
80,0.001449,164251.2077294686,2760.5244996549345,690.1311249137336,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004830000000000001,0.001378,0.0006335240063854461,0.0007245,0.0007245,0,1,512,64240
80,0.002272,104753.52112676056,1760.5633802816901,440.14084507042253,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0007573333333333334,0.00223,0.00104147374213446,0.001136,0.001136,0,1,512,64240
80,0.002271,104799.64773227653,1761.3386173491854,440.33465433729634,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000757,0.00202,0.0008989352961513231,0.0011355,0.0011355,0,1,512,64240
80,0.001717,138613.86138613863,2329.6447291788004,582.4111822947001,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005723333333333333,0.001687,0.0007882835079391734,0.0008585,0.0008585,0,1,512,64240
80,0.001306,182235.83460949463,3062.7871362940273,765.6967840735068,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004353333333333333,0.001264,0.0005862066378182886,0.000653,0.000653,0,1,512,64240
80,0.002208,107789.85507246378,1811.5942028985507,452.8985507246377,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000736,0.002114,0.0009751485356942637,0.001104,0.001104,0,1,512,64240
80,0.002105,113064.13301662708,1900.2375296912114,475.05938242280286,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0007016666666666665,0.002018,0.0009314656312619495,0.0010525,0.0010525,0,1,512,64240
80,0.00144,165277.77777777778,2777.777777777778,694.4444444444445,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00047999999999999996,0.001393,0.0006458735686391468,0.00072,0.00072,0,1,512,64240
80,0.004516,52701.50575730735,885.7395925597874,221.43489813994685,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0015053333333333333,0.004478,0.002102050004691188,0.002258,0.002258,0,1,512,64240
80,0.004329,54978.05497805497,924.0009240009239,231.00023100023097,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0014429999999999998,0.004292,0.002014603848568414,0.0021645,0.0021645,0,1,512,64240
80,0.00143,166433.56643356642,2797.2027972027972,699.3006993006993,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004766666666666667,0.001368,0.0006307758890622107,0.000715,0.000715,0,1,512,64240
80,0.00226,105309.73451327434,1769.911504424779,442.47787610619474,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0007533333333333333,0.002222,0.0010386200246266944,0.00113,0.00113,0,1,512,64240
80,0.002422,98265.89595375722,1651.5276630883566,412.88191577208914,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0008073333333333332,0.002368,0.0011037781580653886,0.001211,0.001211,0,1,512,64240
80,0.002581,92212.32080588919,1549.7869043006588,387.4467260751647,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0008603333333333333,0.002485,0.0011494811389878865,0.0012905,0.0012905,0,1,512,64240
80,0.00258,92248.06201550388,1550.387596899225,387.59689922480624,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00086,0.001512,0.0006345518103354525,0.00129,0.00129,0,1,512,64240
80,0.002403,99042.8630878069,1664.5859342488554,416.14648356221386,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0008010000000000001,0.002363,0.0011046215038042065,0.0012015,0.0012015,0,1,512,64240
80,0.002403,99042.8630878069,1664.5859342488554,416.14648356221386,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000801,0.002068,0.0009062828844608434,0.0012015,0.0012015,0,1,512,64240
80,0.001323,179894.1798941799,3023.4315948601666,755.8578987150416,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00044100000000000004,0.001288,0.0005990898652678634,0.0006615,0.0006615,0,1,512,64240
80,0.002827,84188.18535550052,1414.9274849663955,353.73187124159887,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0009423333333333333,0.0028,0.0013136149444271034,0.0014135,0.0014135,0,1,512,64240
80,0.002739,86893.02665206279,1460.387002555677,365.0967506389193,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0009130000000000001,0.00267,0.0012427059185503222,0.0013695,0.0013695,0,1,512,64240
80,0.001303,182655.410590944,3069.8388334612437,767.4597083653109,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004343333333333334,0.00127,0.0005910591246981041,0.0006515,0.0006515,0,1,512,64240
80,0.001505,158139.53488372092,2657.8073089700997,664.4518272425249,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005016666666666666,0.001428,0.0006557704544189901,0.0007525,0.0007525,0,1,512,64240
80,0.00139,171223.0215827338,2877.6978417266187,719.4244604316547,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004633333333333334,0.001332,0.0006146963116495458,0.000695,0.000695,0,1,512,64240
80,0.001741,136703.04422745548,2297.5301550832855,574.3825387708214,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005803333333333333,0.001699,0.0007912026008270926,0.0008705,0.0008705,0,1,512,64240
80,0.002122,112158.3411875589,1885.014137606032,471.253534401508,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0007073333333333334,0.002046,0.0009470886383485388,0.001061,0.001061,0,1,512,64240
80,0.001301,182936.2029208301,3074.558032282859,768.6395080707148,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004336666666666667,0.001261,0.0005852408810813621,0.0006505,0.0006505,0,1,512,64240
80,0.006023,39515.19176490122,664.1208699983397,166.03021749958492,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0020076666666666667,0.005968,0.0028004685719040345,0.0030115,0.0030115,0,1,512,64240
80,0.002623,90735.7987037743,1524.9714067861228,381.2428516965307,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0008743333333333333,0.002405,0.0010859976468155393,0.0013115,0.0013115,0,1,512,64240
80,0.002774,85796.68348954579,1441.9610670511897,360.49026676279743,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0009246666666666666,0.002686,0.0012459687886228219,0.001387,0.001387,0,1,512,64240
80,0.001619,147004.32365657814,2470.660901791229,617.6652254478073,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005396666666666667,0.001514,0.0006902899551798666,0.0008095,0.0008095,0,1,512,64240
80,0.001888,126059.32203389831,2118.64406779661,529.6610169491526,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006293333333333334,0.001853,0.0008653809694130224,0.000944,0.000944,0,1,512,64240
80,0.001222,194762.68412438626,3273.3224222585923,818.3306055646481,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00040733333333333333,0.00119,0.0005535830761703452,0.000611,0.000611,0,1,512,64240
80,0.001296,183641.97530864197,3086.4197530864194,771.6049382716049,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00043200000000000004,0.00126,0.0005856688484117966,0.000648,0.000648,0,1,512,64240
80,0.001482,160593.79217273954,2699.055330634278,674.7638326585695,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000494,0.001424,0.0006580354600374258,0.000741,0.000741,0,1,512,64240
80,0.001384,171965.31791907514,2890.173410404624,722.543352601156,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00046133333333333334,0.00135,0.0006285355112393324,0.000692,0.000692,0,1,512,64240
80,0.001223,194603.43417825023,3270.645952575634,817.6614881439085,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00040766666666666664,0.001191,0.0005540543495201732,0.0006115,0.0006115,0,1,512,64240
80,0.001306,182235.83460949463,3062.7871362940273,765.6967840735068,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004353333333333333,0.001274,0.0005931707642454705,0.000653,0.000653,0,1,512,64240
80,0.001164,204467.35395189002,3436.426116838488,859.106529209622,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00038799999999999994,0.001138,0.0005304362984060072,0.000582,0.000582,0,1,512,64240
80,0.002204,107985.48094373867,1814.8820326678767,453.7205081669692,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0007346666666666666,0.002176,0.001019240675971851,0.001102,0.001102,0,1,512,64240
80,0.00116,205172.41379310345,3448.2758620689656,862.0689655172414,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00038666666666666667,0.001124,0.0005215805040664597,0.00058,0.00058,0,1,512,64240
80,0.002234,106535.36257833483,1790.510295434199,447.62757385854974,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0007446666666666666,0.002206,0.0010333819343409398,0.001117,0.001117,0,1,512,64240
80,0.001283,185502.72798129384,3117.692907248636,779.423226812159,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004276666666666667,0.001198,0.0005458121369930215,0.0006415,0.0006415,0,1,512,64240
80,0.00164,145121.9512195122,2439.0243902439024,609.7560975609756,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005466666666666667,0.001607,0.0007498899178472056,0.00082,0.00082,0,1,512,64240
80,0.001202,198003.32778702164,3327.787021630616,831.946755407654,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00040066666666666663,0.00117,0.0005441576568932533,0.000601,0.000601,0,1,512,64240
80,0.002077,114588.34857968224,1925.8545979778528,481.4636494944632,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006923333333333334,0.002001,0.00092588708214819,0.0010385,0.0010385,0,1,512,64240
80,0.002077,114588.34857968224,1925.8545979778528,481.4636494944632,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0006923333333333333,0.001686,0.000720532364914227,0.0010385,0.0010385,0,1,512,64240
80,0.001251,190247.80175859312,3197.44204636291,799.3605115907275,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000417,0.001212,0.000562375319515357,0.0006255,0.0006255,0,1,512,64240
80,0.002246,105966.16206589491,1780.9439002671415,445.2359750667854,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0007486666666666666,0.002156,0.000995813012344966,0.001123,0.001123,0,1,512,64240
80,0.001362,174743.0249632893,2936.857562408223,734.2143906020558,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000454,0.001303,0.0006008166664354998,0.000681,0.000681,0,1,512,64240
80,0.001479,160919.54022988505,2704.5300878972275,676.1325219743069,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0004930000000000001,0.001351,0.0006089438945146479,0.0007395,0.0007395,0,1,512,64240
80,0.002374,100252.73799494524,1684.9199663016009,421.2299915754002,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0007913333333333332,0.002332,0.0010895507738921068,0.001187,0.001187,0,1,512,64240
80,0.001197,198830.40935672517,3341.687552213868,835.421888053467,180,60,60.0,58,58,60,58,59.5,0.75,20,0.000399,0.001169,0.0005445922021721084,0.0005985,0.0005985,0,1,512,64240
80,0.001456,163461.53846153847,2747.252747252747,686.8131868131868,180,60,60.0,58,58,60,58,59.5,0.75,20,0.00048533333333333333,0.001425,0.000664565187840056,0.000728,0.000728,0,1,512,64240
80,0.001645,144680.8510638298,2431.61094224924,607.90273556231,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005483333333333333,0.001616,0.0007550471655613458,0.0008225,0.0008225,0,1,512,64240
80,0.00161,147826.08695652173,2484.4720496894406,621.1180124223602,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0005366666666666666,0.001519,0.0006956073285665955,0.000805,0.000805,0,1,512,64240
80,0.002429,97982.70893371757,1646.7682173734045,411.6920543433511,180,60,60.0,58,58,60,58,59.5,0.75,20,0.0008096666666666668,0.002393,0.0011196821969747589,0.0012145,0.0012145,0,1,512,64240
